video_id,video_title,author_id,text_content,similarity_score
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@slacker3512,"학생들이 AIDT에 대한 자신의 생각을 논리적으로 표현하고 토론하는 모습이  정말 보기 좋았습니다. 👍
특히 서책형 교과서와 디지털 교과서의  장단점을  객관적으로  비교하고,  사회적  합의의  중요성을  언급한  부분이  인상  깊었습니다.
코로나19  팬데믹  이후  디지털  교과서  활용이  늘어나면서  학생들의  문해력  저하  문제가  제기되고  있는데,  이에  대한  우려를  표명하고  
서책형  교과서의  필요성을  강조한  것은  매우  시의적절 했다고  생각합니다.
앞으로도  이처럼  다양한  교육  주제에  대한  토론  영상을  통해  학생들의  생각을  듣고,  교육  현장의  목소리를  반영하는  콘텐츠를  만들어  주시면 감사하겠습니다
다음 주제로는 대학방식 처럼 수업을 찾아서 듣는 학점제 방식 도입에 대해서 한번 검토해봐야 되지 않을 까요?",0.5524639
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@FutureKimks,아이들 시력이나 전두엽엔 신경쓰지 않는 디지털 교과서라니.. 종이와 디지털의 장단이 분명 있는데 디지털만 최고라는 기준은 과연 어디서 온건지...,0.54971373
aPKIJOp51Gs,두 선생님의 AI 디지털교과서 활용기│클래스 업! 교실을 깨워라,@ireen1630,넘 좋아요 디지털 교육,0.549628
uf4_FfcWmzk,[🕵🏻AI 디지털교과서 미리보기] 초등학교  영어편,@오언주-d5o,이미 여러 업체에서 나온 온라인 학습 자료를 학교에서 일괄 구매.  결국 준비물 등 아이들에게 쓰일 예산을 업체에게 몰아주게 되겠네요. 디지털교육업체는 좋겠네요.,0.54872334
nlCMI3Lne88,"[이백규 인터뷰] AI 디지털 교과서, 공정한 대입 부른다...윤석열 표 교육개혁은?ㅣ 이주호 교육부 총리",@ck6554,"디지털AI 시대, 신세계네요.",0.54578996
zc0SrejBP1s,"AI 디지털 교과서 도입, 공교육 강화 대책 (24.11.21.) | 정관용의 정책토론 | 국회방송",@minamin-phd,디지털 문해력의 중요성이 디지털 디바이스를 교과서로 만들어야 된다는 주장을 뒷받침하는데 쓰인다는것도 참 놀랍습니다. 이 정책을 위한 논의에 컴교 교수뿐만 아니라 다양한 분야의 교수와 전문가를 초대하는것이 시급해 보입니다.,0.54549927
YWw1QP4l3QQ,"새학기 두 달 앞두고 AI교과서 좌초 위기...""재의요구 건의"" / YTN",@bombom5197,"학부모도 교육계도 원치않고
특히 많이 어린 학생 초1부터  저걸 교과서로 급작스럽게 한다는거에 너무반대임.

지능 정서 건강 모든것에 좋지않고 
폰  sns도 다를 나라들은 미성년자 금지한다는  세계시류에도 역행하는  

딱  저거파는 사람 이랑 관계되는 사람만 좋아할제도",0.54430723
D5lYwEBwrR0,사교육 대책의 핵심 AI 디지털 교과서,@해물낚시광,"일반 교과서는 교과서에 인쇄된 내용의 예시만 보고 이해 해야함. 그림과 글로만이해해야 하며 개인 이해도에 따라 추가로 과외를 해야 여러 예시를 접할수 있음.

ai교과서는 문제 또는 예시가 이해가 될때까지 다른 예시를 볼수 있음. 또 응용방법에 대해 더 알려줄수 있음.
그림. 영상. 글. 소리를 통해 배우고 학생 개인 능력에 따라 수업의 난이도를 조정할수 있음. 
여기서 ai교과서에 핵심기능은  이해할수 있을때까지 교육 가능하다는 것",0.5435493
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@알파벳-Alphabet,문해력 문해력하는데 ..... 디지털교과서라니... 말이 좋아 디지털 교과서이고... 홈런 등 교육스마트기기와 무슨차이인지..... 오히려 이런걸로 아이들에게 관심이 덜한건 아닐지... 참..... 누구머리인지...,0.5435021
t_s5gfG3ORw,"""10만 명 여론조사를 못 믿어요?"" AI 디지털교과서 여론조사 못 믿는 장관에게",@Anne123-r9i,"초등 학부모입니다. 전자책 도 포함하여 자료병행용으로도 무효화해야합니다.
십년전부터 종이책이 전자책보다 해득면에서 월등히 효과가 있다. 전자책은 해득이 떨어진다고 많은 연구결과가 언론을 통해 보도가 되었습니다. 떨어진 문해력을 더 떨어뜨리기 때문에 ai교과서를 반대합니다",0.541834
kMRBxDBbUas,"AI디지털교과서 논란, 핵심이 무엇인지 딱 알려드립니다!(교육대기자)[이슈따라잡기]",@나는나-x9z,"AI교과서는 안됩니다
학부모라면 반대이유를 알겁니다
대부분선생님도 반대입니다

제발 애들 교육은 신중에 신중을 기해야 합니다",0.54033124
fFdZcyDnWnM,AI 디지털교과서 추진 방안,@hji2981,08:05 학교에선 A라는 디지털교과서가 선정되었어도 B라는 디지털교과서를 사용하는 것도 가능하다,0.539667
MgRCJjhSISs,"[이슈] 베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능/'교육 격차' 줄인다지만…""문해력 저하·준비 부족""/2024년 12월 2일(월)/KBS",@star-edu,ai디지털교과서 이대론 안됩니다. 공교육의 위기를 불러올 수 있습니다.,0.53895825
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@hongsh147,6:36  학생 맞춤 교육을 통해 모든 아이들을 위한 개인 선생님이 있는 것 같은 교육이 가능하네요.,0.53341055
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@stella-pi9wn,"예상보다 퀄리티가 좋네요. 많은 부모들이 우려하는 방향이 스마트기기 과의존에 대한 우려를 하고 있는데, 학교에서 ai 수준별 학습을 해준다면 가정에서는 조금 더 독서나 음미체나 과학실험 역사 탐험 등과 같은 다양한 체험적 활동을 서포트 해주면 전인적 발달을 돕는게 중요해지겠네요.  어차피 지금도 가정에서 패드학습 많이하는데 그걸 교육부에서 가정에서도 활용할 수 있도록 지원해주는 거라면, 저는 긍정적인 효과가 더 클 것 같다 기대합니다.",0.53245616
K5xHXY8rgvw,AI디지털교과서 도입 첫해‥ 교실은 아직 '준비 중' (2025.05.07/뉴스데스크/춘천MBC),@antifragile7,"교직 수행 여부를 떠나 어른조차도 1년에 책 한 권 읽지도 않아서 문해력이 개판인데
디지털 교과서? 내 장담하는데 원래 공부했던 애들은 그대로 상위권 대학에 갈 가능성이
높고 안 했던 애들은 계속 대가리를 비우게 될 거다, 어떤 시키 아이디어인지.... 참내;;;;;",0.5308429
MgRCJjhSISs,"[이슈] 베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능/'교육 격차' 줄인다지만…""문해력 저하·준비 부족""/2024년 12월 2일(월)/KBS",@small-store,수능이 목표인 교육에서 사교육을 이길수없다. 사교육 저만큼 앞서가면 공교육은 세금버려가며 뒤따라가는게 교육현실이다.,0.5301062
VRyVZG_q8SQ,종이 없는 AI 디지털 교과서 시대 열린다 [AI 교과서 도입]① [9시 뉴스] / KBS  2024.03.14.,@lifeextension9217,"학교 시설이나 좀 바꿔라...이건 뭐 ..... 개발도상국 수준의 학교 건물도 못 벗어 나는 주제에, 정신좀 차리자....일단 교육환경 개선이 먼저고, 그다음 전자 교과서 시대로 가는게 맞다. 학교 시설이 다른 선진국에 비해 너무 후지다.",0.5294574
r3caRRBNAn0,"AI 디지털교과서, 애초부터 무효였다?!",@happymrsandman,"오늘 라디오 나와서 AI교과서 학부모들이 눈빠지게 기다리고 있다고 말하던데, 제정신인가요? 지금 해외에는 디지털 교과서 도입 후 애들이 망가져서 다시 종이책으로 넘어가고 있는데 우리나라 미래를 책임질 애들을 다 망쳐서 나라 망칠 생각입니까? 정말 화가나네요.",0.52906835
K5xHXY8rgvw,AI디지털교과서 도입 첫해‥ 교실은 아직 '준비 중' (2025.05.07/뉴스데스크/춘천MBC),@김강옥-x4b,"코미디여 코미디.
디지털교과서라더니 현재 이미 사용중인 태블릿 수준도 안되고.
내용도 안좋고.
더 문제는 디지털교과서에 늘봄에 돈 다 때려박아놓으니
돈이 없는지 학교에 들어오는 유무선 인터넷 회선 속도를 절반으로 줄여놨더라.
디지털교과서를 쓰는데 인터넷이 느려서 수업진행이 힘든 상황이 
코미디가 아니면 뭐겠냐...",0.52752614
1dR6POZYN50,“AI디지털교과서 손본다”… 98% 도입 대구 운명은?ㅣTBC뉴스,@apollo0006,"10년동안 뭐하다 이제 선생들 참여시키라고...
선생이 직접 디지털 교재 만들 수 있게 해놔도 쓰지도 않으면서 ...
유튜브 나오고 쓸 줄 아는 애들 몇이나 되었니 ?",0.52512497
kMRBxDBbUas,"AI디지털교과서 논란, 핵심이 무엇인지 딱 알려드립니다!(교육대기자)[이슈따라잡기]",@MrDalzze,"교육에 전자식이 개입하는거는 옳지 않다고 보는 입장인데
과연 교육효과가??? 책보다 낫다고??
책으로 안하는 걸 ai로 바꾸면 잘하겠냐고
의미없음 
벌써 과제들을 ai로 해결하는 걸 보면 싹수가 보이는데",0.52508694
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@Hanna_0119-w7q,디지털 교과서라는게 새로 도입되는 교과서라 막연하게 느껴졌는데 어떻게 구성되는지 알게되어 좋네요~! 모쪼록 학생들과 교사들이 사용하기 편하도록 제작되었으면 좋겠습니다ㅎㅎㅎ,0.52466786
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@java458,"AI가 어디있는거야?
교사가 없어야지 AI지 
학교에 안가도 되는게 AI다",0.5241444
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@love-lovely0601,"디지털 교과서 전에는 단원평가 80점 이상 맞아오던 애가 디지털 수업후 65점 맞아옴, 집에서 내가 따로 가르치고 있음 이게 맞냐?",0.52392906
zc0SrejBP1s,"AI 디지털 교과서 도입, 공교육 강화 대책 (24.11.21.) | 정관용의 정책토론 | 국회방송",@minamin-phd,"미국 교대 교수입니다. 미국 공교육에는 크롬북이 다 들어가서 학생들 모두가 가지고 있습니다. 학교 현장에 가서 자주 수업 풍경을 보는데. 유치원 애들이 크롬북에서 학교 생활의 대부분을 보내는것을 보면. 어린 아이를 둔 학부모로써 크롬북이 의무가 아닌 사립 학교에 내 아이는 보내야겠다라는 생각이 강하게 듭니다. 고민정 국회의원이 말씀하신것처럼, 교사의 역량이 받쳐주지 못한 기술 혁신은 학생 통제 수준으로밖에 현장에서 사용되지 못한다는 점. 탁상 공론으로만 정책 결정을 고민하지 말고 이 정책을 실시하는 나라에서. 특히 모델/시범 학교만 말고 실제 평범한 아이들이 다니는 평범한 공교육 환경에서 어떻게 활용되는지 보고 더 논의하기를 바랍니다",0.52253604
kMRBxDBbUas,"AI디지털교과서 논란, 핵심이 무엇인지 딱 알려드립니다!(교육대기자)[이슈따라잡기]",@goqkfkrl-f6c,"10년 가량 AI디지털 교과서를  적극 도입한 필란드의 예를 참고한다면 절대로 AI디지털교과서를 도입해서는 안된다고 봐요.
A I 디지털 교과서를 사용한 학생들이 집중력과 학력 저하현상이 많이 나타나는 부작용이 있어서 다시 책으로 돌아갔다고 해요.
유럽의 선진국에서  학생들에게 가능한 휴대폰이나 디지털기기 사용을  금지하거나 줄이는 이유를 고려할 가치가 있다고 생각해요.",0.5217222
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@user-zw1xy1ym5i,촬영하니까 협조 잘 해주네..저거 조작하느라고 애들 산만해지고 집중력 나락간다. 전자파에 눈 나빠지고.. 핸드폰 하느라 안그래도 책 안읽는 애들이 태반인데 교육부 정신 좀 차려라,0.5190023
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@maxmax-yg7oc,"AI 디지털 교과서? 목적대로만 되면 정말 공교육의 혁신 그 자체인데 문제는 그것의 완성도지. 얼마나 자기 수준에 맞는 개인 맞춤 학습이 되고, 과도하게 기계적이지 않고, 자신에게 필요한 지식만 가져가게 할 수 있는지 그게 문제니까. 물론 일단 도입만 해 놓으면 충분히 수정 해 가면서 목적대로 가게 할 수는 있겠다만 문제는 그걸 만든 사람이 누구냐? 누가 돈을 버냐? 돈을 위해 그 수많은 사람들을 희생시키는건 말. 이. 안. 된. 다.",0.5178249
r3caRRBNAn0,"AI 디지털교과서, 애초부터 무효였다?!",@웅-h9t,제발 막아주세요 진짜 AI 디지털 교과서는 죽어도 결사반대입니다 ㅠㅡㅠ,0.51632655
kMRBxDBbUas,"AI디지털교과서 논란, 핵심이 무엇인지 딱 알려드립니다!(교육대기자)[이슈따라잡기]",@daegizatv,"새학기를 한달여 남겨둔 지금도 AI디지털교과서 논란은 진행중입니다. 오랜기간 논란을 지켜보면서 아쉬운 점과, 이제라도 생각해야 할 점을 담아봤습니다!!
📌AI교육플랫폼을 만든 살만칸의 이야기 '나는 AI와 공부한다' 
✔교보 : https://bit.ly/40rtQmG
✔예스 : https://bit.ly/4h5qXxd
✔알라딘 : https://bit.ly/4h86Z4Z",0.5147722
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@경남-z5u,"초등때는 연필잡고 직접써보고 해야한다고 생각함..저희 애들도 패드학습을 6살부터 초3까지 계속 하고 있는데도 패드학습과 종이책을 병행하는데.. 패드는 딱 인강으로 좋고 수학계산이나 국어 풀때는 직접 연필들고 풀어봐야 더 기억에 잘남는다고 딸아이도 나에게 말함.  저 디지털교과서는 중,고등학교때 하면 괜찮을거같음.  지금 아이톡톡때문에 학교에서 노트북 나눠준것도 하교시간되면 그거 펼쳐서 와이파이되는곳에 애들 앉아서 게임하고 앉았음..디지털기기 과잉시대..",0.5146395
D5lYwEBwrR0,사교육 대책의 핵심 AI 디지털 교과서,@sophia4716,여보세요. 문제은행식으로 틀리면 계속 비슷한 문제로 풀라고 나오고 그게 애들한테 맞는 학습인가요? 사교육을 줄인다? 웃기지 마세요.,0.5128661
